0,1,2,3,4,brand,model,trim,body_type,fuel_type,transmission_type,engine_capacity_cc,horsepower,exterior_color,interior_color,warranty,city,seller_type,price
-4.820591669116888,-8.202998906258726,20.190206760585227,1.5586568080311407,-15.881849187193684,BMW,1-Series,120i Sport-line,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Black,Yes,Dubai,Dealer,125000
-4.831929925032424,-7.828178118993411,10.131047198187266,1.423618674106434,-11.219019317615427,Nissan,Sentra,S,Sedan,Petrol,Automatic Transmission,,100 - 199 HP,White,Unknown,Does not apply,Dubai,Owner,27500
-5.05695944462118,-8.253780472548522,0.0021117633173694905,6.966510923589319,151.43179064199796,Ford,Mustang,Shelby GT350,Coupe,Petrol,Manual Transmission,,,White,Black,No,Dubai,Dealer,799999
-4.752735549203139,-8.12873067163043,0.004131466940868208,4.794818824549022,,Lamborghini,Urus,Standard,SUV,Petrol,Automatic Transmission,,600 - 699 HP,White,Black,Yes,Dubai,Dealer,1090
-4.773411818251167,-7.629925777668313,72.56343138802592,1.3500855381335017,15.596483720361885,Peugeot,308,Active,Hatchback,Petrol,Automatic Transmission,,100 - 199 HP,Black,Beige,No,Dubai,Owner,16500
-4.747868916618821,-8.095915483613785,,3.165048234554346,-4.865613279777109,Maserati,Levante,3.0L,SUV,Petrol,Automatic Transmission,,300 - 399 HP,White,Unknown,Yes,Dubai,Dealer,299000
-4.796380737051736,,0.0007340009868468773,2.2057948384279578,-1.113572508994002,Porsche,Carrera / 911,Turbo S Cabriolet,Soft Top Convertible,Petrol,Automatic Transmission,3500 - 3999 cc,600 - 699 HP,Black,Unknown,Yes,Dubai,Owner,838000
-5.089603866023907,-8.082357776972366,2.8887518458279504,2.073211398373571,27.11766478091061,Mercedes-Benz,E-Class,E 350,Sedan,Petrol,Automatic Transmission,,200 - 299 HP,White,Black,Does not apply,Dubai,Dealer,49000
-4.676730944981004,,60.27680376229509,2.819822400302959,-17.623546013910563,Mitsubishi,Pajero,GLS,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,100 - 199 HP,Grey,Unknown,Yes,Dubai,Dealer,87900
-4.7783453648966105,-8.140526228632096,12.277943478175079,0.8836499198962585,-15.905646025777358,Mercedes-Benz,C-Class,C200,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Grey,Unknown,No,Dubai,Dealer,169000
-4.772304543624213,-8.22445042575418,807.4982245696456,1.0663462124019203,,Land Rover,Range Rover,Other,SUV,Hybrid,Automatic Transmission,,400 - 499 HP,Black,Blue,Yes,Dubai,Dealer,650000
-4.798295399450366,-7.884618627866347,3.280949773435628,1.392952865579363,6.244440661230824,Mercedes-Benz,C-Class,C200,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Black,No,Dubai,Owner,85000
-4.609168883139984,-8.328042153613895,482.5248730002214,1.864200160801003,-0.7523876581134405,Mitsubishi,Pajero,Signature Edition,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Unknown,Yes,Dubai,Dealer,117500
-4.602581191702187,-7.6519160764307665,2.567205842453719,0.7101260115118225,-6.427608943983796,Mercedes-Benz,V-Class,V 250,Van,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Other Color,No,Abu Dhabi,Owner,110000
-4.742980117294305,-8.016517619377904,294.9592693758327,1.2375220459031018,11.93383679000829,MINI,Countryman,Cooper S,Hatchback,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Green,Black,No,Dubai,Dealer,58900
-4.9306658093558084,-8.236363923417226,0.005544095192456912,1.7614629505568586,6.744959862350042,Bufori,MK III,La Joya,Coupe,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,Silver,Tan,No,Dubai,Dealer,249990
-4.747832179037533,-8.14734771403424,101.58775586181225,0.8955407881123318,-10.943932506388581,Audi,Q3,Standard,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,White,Black,Yes,Sharjah,Dealer,117000
-4.73299879901347,-7.935131966035641,15.372947380455445,1.4882207547132322,5.760702513871433,Porsche,Cayenne,GTS,SUV,Petrol,Automatic Transmission,,900+ HP,White,Unknown,Yes,Dubai,Owner,199000
-4.795751366437869,-8.266331392110398,2.184913792613645,6.576380748133012,-10.520983368720273,Aston Martin,DBX,707,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,600 - 699 HP,Green,Black,Yes,Dubai,Dealer,1450
-4.738213825746126,-8.099504831632881,0.6234624018431413,0.9234522116304673,-21.874650527238114,Mitsubishi,L200,Other,Pick Up Truck,Diesel,Automatic Transmission,,,Silver,Black,Does not apply,Dubai,Dealer,92000
-4.8276873917000644,-8.284923362564523,2.506901203138013,1.915838495765475,-9.333219486663289,Toyota,Camry,Sport,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Brown,Unknown,Yes,Sharjah,Owner,127999
-4.771689729928891,-8.197792188222571,30.457977397037514,0.8456666002446195,,Alfa Romeo,GIULIETTA,Veloce,Hatchback,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,White,Unknown,Yes,Dubai,Dealership/Certified Pre-Owned,79900
-4.782992974878537,,3.242134386948366,34.653450988379255,22.49429705208797,Maybach,62,S,Sedan,Petrol,Automatic Transmission,4000+ cc,600 - 699 HP,White,White,Does not apply,Dubai,Dealer,8700
-4.680858766895052,-8.053857897837773,1.8676419857181914,7.196356798242475,5.79101551974471,Nissan,Patrol,Other,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Silver,Beige,No,Dubai,Owner,140000
-4.655465631433792,-7.873668207287966,5.408655400209674,5.15636776111356,,Lexus,LX570,Signature,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,500 - 599 HP,White,Unknown,Does not apply,Sharjah,Dealer,275000
-4.76880270459639,-7.912502171051789,20.815145832037175,0.7864162046747155,4.827905526738624,Infiniti,Q50,Turbo,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Black,No,Dubai,Owner,49500
,-7.921129364791869,6.768865253937456,2.0354529365521703,-9.517755037583548,Land Rover,Range Rover Sport,SE,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Black,Does not apply,Dubai,Dealer,185000
-4.862200862724996,-7.633039978754231,0.00023700123019970712,1.3050228095322975,3.4538793686815343,Land Rover,Range Rover Evoque,Dynamic,Coupe,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Red,Black,No,Dubai,Owner,79000
-4.812063169302239,-7.887441095891644,,3.959718160584179,7.039162651723459,Audi,S6/RS6,Standard,Sedan,Petrol,Automatic Transmission,4000+ cc,,Silver,Black,No,Sharjah,Dealer,67900
-4.730555919607065,-7.8893160975997185,7.670377458677502,0.7528014184797672,11.780413934006763,Mitsubishi,Lancer,GLX,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Black,Beige,No,Dubai,Owner,29300
,-8.295045977250254,552.9376378062688,0.894546756593536,-13.058715723112012,Nissan,Kicks,S,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Silver,Brown,Yes,Dubai,Dealer,70000
-4.739585988542072,-8.065083673702787,10.210093191524837,2.0736213435739486,-15.8866842070383,Ford,Ranger,Other,Other,Petrol,Automatic Transmission,,Unknown,Black,Unknown,Yes,Dubai,Owner,228000
-4.802210254432763,-7.597945725117129,152.34230219808097,,3.991193349091792,Geely,Emgrand GS Sport,Full,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Red,Unknown,No,Dubai,Owner,25000
-4.798832815237486,,8.6498825575478,19.765760384767102,28.569602959165778,Bentley,Continental Flying Spur,Other,Sedan,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,White,Unknown,Does not apply,Dubai,Dealer,99900
-4.794672920318906,-7.702578278259854,,1.3844897626455854,,Kia,Optima,EX DLX,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Silver,Black,Does not apply,Ajman,Owner,31000
-4.8143032570743785,,1.1656051327596948,4.917104749314596,,Mercedes-Benz,CLS-Class,Other,Sedan,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,White,Black,No,Dubai,Dealer,125000
-4.671629729800524,-7.638637286454461,691.8033664805815,1.9207169384535516,9.557471438914636,Toyota,Prado,GXR,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,White,Beige,No,Dubai,Owner,93000
-4.778189743355138,-8.209063830910354,5.860798937046457,0.6874867376787845,-24.250236549094865,Nissan,Sunny,SV,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,White,Beige,Yes,Abu Dhabi,Dealer,43500
-4.802823141176811,-7.998451193113759,36.09968789579495,,-2.254830750098639,Mercedes-Benz,GLB,GLB 200,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Grey,Black,No,Sharjah,Dealer,134000
-4.731038655040611,-7.961900391517657,3.0929349731273947,1.072772285741556,0.31879912757410156,Mitsubishi,Attrage,GLX,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,0 - 99 HP,Grey,Beige,Yes,Sharjah,Dealer,28000
-5.082029535197287,-8.202167990436132,39.53387696902926,5.543385825243584,-10.277659607374417,Infiniti,QX80,Luxury,SUV,Petrol,Automatic Transmission,,400 - 499 HP,White,Brown,Yes,Abu Dhabi,Dealership/Certified Pre-Owned,259000
-4.701694819509377,-8.281178034519781,5.442732883140715,3.1564255960452585,-19.258047123601816,Jeep,Grand Cherokee L,Other,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Blue,Beige,Yes,Dubai,Dealer,219999
-4.865135179555406,-7.6031576300296475,0.00016154399351152982,7.388891356985322,1.659223421562534,Ford,Mustang,GT,Soft Top Convertible,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Blue,Black,Does not apply,Sharjah,Owner,85000
,-7.934631862779629,18.758912367490318,0.8065728703161665,-1.3418995097269706,Opel,Mokka,Standard,Crossover,Petrol,Automatic Transmission,,100 - 199 HP,Red,Black,No,Dubai,Dealer,29500
-4.818147413335406,-8.264082092107206,,1.0458501009177303,,Mercedes-Benz,A-Class,Other,Hatchback,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Black,Black,Yes,Dubai,Dealer,199999
-5.048856746969687,-8.037127882492383,6.09628136279399,1.173564373273889,-18.398584187758225,Toyota,Camry,SE,Sedan,Petrol,Automatic Transmission,,100 - 199 HP,White,Beige,Yes,Dubai,Dealer,92900
-4.745258602835529,-8.04704571226462,0.6458358855420435,0.8880532726837806,-0.21577808645448682,Mitsubishi,Attrage,GLX,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,0 - 99 HP,White,Beige,No,Dubai,Dealer,26000
-4.73672965554777,-8.105021086863053,9.449297354238345,0.7171395754463794,-12.392289435280404,BMW,7-Series,730Li,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Grey,Other Color,Yes,Dubai,Dealership/Certified Pre-Owned,274000
-4.571387972894954,-8.402844194891948,1.4194350856061309,1.5049427993862914,-17.03661450796593,Toyota,Hiace,GL,Van,Diesel,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,White,Unknown,Does not apply,Dubai,Dealer,136000
-4.823839946734109,-8.203136597166525,48.045896187624265,0.8032301655669385,-19.75646355427558,Mercedes-Benz,C-Class,C300 Luxury,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Blue,White,Yes,Dubai,Dealer,255000
-4.739209198489343,-7.514557545815129,4.276234862473192,0.6953701727190428,12.360821044175943,Toyota,Corolla,SE,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,0 - 99 HP,White,Beige,No,Dubai,Owner,23500
-4.7772970442263505,-7.368944808024323,146.18361457187606,1.3037764588109384,4.945965240674489,Honda,CR-V,LX,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Grey,Black,No,Dubai,Owner,58000
-4.5342767345304305,-8.291116099179629,3.305300087150095,4.358779579439782,-10.201624461928123,Infiniti,QX80,Luxury,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,White,Tan,Yes,Dubai,Dealer,271000
,-8.107562064723856,11.722534788531439,1.012013741834552,-10.778950818298984,Genesis,G80,Prestige,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,300 - 399 HP,White,Brown,Yes,Dubai,Dealer,189000
-4.750314967955309,-8.232487204233918,0.22078010188826883,3.3702468603644795,-5.750317002445613,Ford,Bronco,Wildtrak,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,300 - 399 HP,Grey,Black,No,Dubai,Dealer,198200
-5.0399504253432745,-7.879076439446196,77.97299271211016,0.6911706993347138,2.5655131774690596,Mazda,CX-3,Other,SUV,Petrol,Automatic Transmission,,100 - 199 HP,Blue,Black,Yes,Dubai,Dealer,52900
-4.777053547224372,-7.948610251596579,12.106384709821493,2.2210575566151882,4.111846500398853,Mercedes-Benz,M-Class,ML 400,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Beige,Does not apply,Dubai,Dealer,89000
-4.658623346806535,-7.039086605768498,7.599846182600223,6.595386621763618,,Nissan,Patrol,LE,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,White,Beige,No,Dubai,Owner,60000
-4.802089143048154,-7.90592561073773,87.52288580772556,1.5534630153356306,0.7252291551981045,Infiniti,Q30,Other,Hatchback,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Black,No,Abu Dhabi,Dealer,60000
-4.774348126574849,-8.133802909568127,0.09507527432440017,1.16920995484772,-19.069307102835708,MINI,Cooper,Cooper S,Hatchback,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,White,Brown,No,Dubai,Dealer,113900
-4.780169759279928,-8.016778212434081,589.2722168459616,2.147411433899431,1.6069904081963733,Infiniti,QX50,Other,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,White,Beige,Does not apply,Sharjah,Owner,39000
-4.721587986358822,-7.767981469726304,0.449017644822907,1.8160516048055992,37.969225539168605,Chevrolet,Trailblazer,LTZ,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,Black,Beige,Does not apply,Sharjah,Owner,13000
-4.862101896284151,-7.544302149085945,0.0020898997596410216,0.7298855736014122,9.15389407227065,BMW,4-Series,420i,Coupe,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,White,Black,No,Abu Dhabi,Dealer,29500
-4.971814222149834,-8.185363877728456,0.003188822113857758,6.471953413485897,-9.464080493467641,Ferrari,SF90 Stradale,Other,Coupe,Hybrid,Automatic Transmission,3500 - 3999 cc,900+ HP,Blue,Black,Yes,Dubai,Dealer,2100
-4.875206809113687,-7.464211865379284,0.5381793067298599,2.1372466015549043,16.07519900619199,Lexus,IS-Series,Sport,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,Red,Beige,Does not apply,Dubai,Owner,27000
-4.782760531447697,-8.257022664855654,281.06547279950905,6.614738155681711,-9.9918397781659,Audi,S7/RS7,RS,Hatchback,Petrol,Automatic Transmission,,600 - 699 HP,Grey,Black,Yes,Dubai,Dealer,499000
-4.791858211816562,-7.9232501694141995,15.520022619457462,1.1965593403431398,13.195421553928675,Chevrolet,Cruze,LS,Other,Petrol,Automatic Transmission,,Unknown,Silver,Black,No,Dubai,Owner,21800
-4.811860106666417,-7.452832651169632,0.493186155464779,2.8372305118051733,,Mercedes-Benz,E-Class,E 300,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Silver,Brown,No,Abu Dhabi,Dealer,57900
-4.726000825915456,-8.142425265556554,18.570224153194907,1.4232902313824831,,Toyota,Camry,Limited,Sedan,Hybrid,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,Silver,Black,Does not apply,Ajman,Dealer,62000
,-8.206528770973886,0.00185313257232913,14.00981336120526,10.246875749609686,Lamborghini,Huracan,Other,Coupe,Petrol,Automatic Transmission,,500 - 599 HP,White,Unknown,Yes,Dubai,Dealer,729000
-4.810689968952968,-8.30760460023409,1.6529681304967991,1.024988230561303,-12.953510801452577,Peugeot,2008,Other,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Black,Black,Yes,Dubai,Dealer,94999
-4.786052955975758,-8.156725605837591,2.4155060552073144,0.2052851664278242,-5.090862319149772,Volkswagen,ID.4,Crozz,SUV,Electric,Automatic Transmission,Unknown,200 - 299 HP,Blue,Unknown,Does not apply,Dubai,Dealer,139000
-4.741425589830741,-8.010664692051478,9.766410110331408,2.784853642550081,-10.572917211792362,BMW,3-Series,330i,Sedan,Hybrid,Automatic Transmission,1500 - 1999 cc,300 - 399 HP,White,Black,Yes,Dubai,Owner,118000
-4.763423250508123,-8.287790234677043,5.9664654878371195,1.2467915498448032,,Toyota,Yaris,Basic,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Beige,Yes,Dubai,Dealer,48000
-5.080818000909757,-8.321501773575692,0.7779748826237781,0.2123734129588253,-8.327895924053808,Audi,e-tron,Other,SUV,Electric,Automatic Transmission,,300 - 399 HP,Silver,Beige,Yes,Dubai,Dealer,264999
-4.771494523297492,-7.817793387319385,0.0013605742231086572,4.60205148467829,26.232960728741034,BMW,M3,Other,Hard Top Convertible,Petrol,Manual Transmission,4000+ cc,400 - 499 HP,Red,Unknown,No,Dubai,Owner,115000
-4.809558559542299,-8.026100560448697,12.05615460712634,3.2728303178479026,-2.851691116484679,Mercedes-Benz,S-Class,S 500,Sedan,Petrol,Automatic Transmission,Unknown,400 - 499 HP,White,White,No,Dubai,Dealer,359000
-4.825782778828047,-8.02955976526998,11.134252688152664,0.23533859544943417,-15.890884060466536,Audi,Q2,Other,SUV,Electric,Automatic Transmission,0 - 499 cc,100 - 199 HP,White,Black,No,Dubai,Dealer,99990
-4.775837657978074,-8.402598757993129,1165.2035292126723,0.49588534276522295,-14.512534670710757,MINI,Cooper,Cooper,Hatchback,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Black,Other Color,Yes,Dubai,Dealership/Certified Pre-Owned,130000
-4.80243479992818,-7.554768153871243,0.0004826837545183399,1.422424576273345,4.207783699901767,Volkswagen,Beetle,Other,Coupe,Petrol,Automatic Transmission,,,White,Black,No,Dubai,Dealer,44900
-4.7897839658292956,-8.09142133016148,0.6655685590706496,1.112516996889632,-17.610912577203788,Mitsubishi,L200,Double Cab GLX,Pick Up Truck,Diesel,Manual Transmission,2000 - 2499 cc,200 - 299 HP,Black,Unknown,Does not apply,Dubai,Dealer,75800
-4.761548054161512,-7.321435242723598,103.99570371724704,4.968316100816742,12.614018865506477,Porsche,Cayenne,Turbo,SUV,Petrol,Automatic Transmission,4000+ cc,,White,Brown,Yes,Dubai,Dealer,66900
-4.807577368067029,-8.086095087990083,8.855754890717968,4.867006989548624,3.947347630997368,Mercedes-Benz,S-Class,S 560 4MATIC,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,Blue,Beige,Yes,Dubai,Dealership/Certified Pre-Owned,330000
-4.761702702539302,-8.098929984962426,0.7840573639252929,,-18.295538931126963,Kia,Sonet,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,White,Black,Yes,Dubai,Dealer,75900
-4.770601574817222,-1.2050371101712072,17.653007827960923,1.4358048957105956,19.005616365875284,Nissan,Versa,Other,Hatchback,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Silver,Black,No,Dubai,Owner,12500
-4.801753816832965,-8.101810984556552,606.8761896708149,0.7529939774201239,-13.056953944661842,BAIC,BJ40L,BJ40L,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Blue,Black,No,Dubai,Dealer,90000
-4.757249607183755,-7.657193207507892,6.242431548910168,,18.162685107497616,Jaguar,XF,Other,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Blue,Beige,No,Dubai,Owner,23800
-4.773716741334336,-8.068083352918716,3.87188464163481,0.884418925370131,-4.512722091092965,Toyota,Yaris,SE,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,White,Beige,Yes,Dubai,Owner,36000
-4.800865191021084,-8.080067779997476,551.9629479954363,1.5298596695860307,-6.335652106366361,Nissan,Patrol,Other,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,White,Brown,No,Dubai,Dealer,186000
-4.880128225338124,-8.098944095497677,2.827237108693168,2.010121964324174,-1.2606280635371339,Dodge,Charger,SXT,Sports Car,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Black,Black,Does not apply,Dubai,Dealer,75000
,-8.403301975678897,1.7859219479835544,2.5976374348505447,-20.208422943748047,Nissan,Patrol,SE,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Tan,Yes,Dubai,Dealer,230000
-4.798137354787947,-7.618411903481192,2.9494787212443767,1.9383735949386773,5.674698970971926,Jaguar,XE,S,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Blue,Black,No,Dubai,Owner,65000
-4.946212278797092,-8.331702069796439,0.00027088269045729107,3.0291907552104975,49.153601612142026,Chrysler,Prowler,Other,Soft Top Convertible,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Red,Black,No,Dubai,Owner,149000
-4.677282720644584,-7.7368502946092,0.4104921458738425,2.9867873571315924,30.031241333638608,Volvo,XC90,Comfort 5ST,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,Grey,Beige,No,Dubai,Owner,10900
-5.120287120959965,-8.260794956774626,0.0024536993441575078,1.3140433477714162,-13.442467161499376,Mitsubishi,Canter,Standard,Pick Up Truck,Diesel,Manual Transmission,3500 - 3999 cc,400 - 499 HP,White,Black,No,Dubai,Dealer,135000
-4.797699898009223,-7.939387449395317,9.710292674269562,1.3977643160420017,1.2559502098943314,Land Rover,Range Rover Evoque,Dynamic Plus,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,Grey,Unknown,Does not apply,Dubai,Owner,79000
